I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
2.9919999999999973,-24.759999999999998,-21.416,9.031999999999996,9.72,-24.6,-16.952,-33.592,-61.024,-43.168,-8.488,-14.568000000000001
2.9919999999999973,-24.759999999999998,-21.416,9.031999999999996,9.72,-24.6,-16.952,-33.592,-61.024,-43.168,-8.488,-14.568000000000001
2.9919999999999973,-24.759999999999998,-21.416,9.031999999999996,9.72,-24.6,-16.952,-33.592,-61.024,-43.168,-8.488,-14.568000000000001
2.9919999999999973,-24.759999999999998,-21.416,9.031999999999996,9.72,-24.6,-16.952,-33.592,-61.024,-43.168,-8.488,-14.568000000000001
2.9919999999999973,-24.759999999999998,-23.416,9.031999999999996,10.72,-26.6,-16.952,-33.592,-61.024,-43.168,-8.488,-15.568000000000001
2.9919999999999973,-24.759999999999998,-27.416,9.031999999999996,12.72,-27.6,-16.952,-33.592,-61.024,-43.168,-8.488,-17.568
2.9919999999999973,-24.759999999999998,-29.416,9.031999999999996,13.72,-29.6,-16.952,-33.592,-61.024,-43.168,-8.488,-18.568
2.9919999999999973,-24.759999999999998,-29.416,9.031999999999996,13.72,-29.6,-16.952,-33.592,-61.024,-43.168,-8.488,-18.568
2.9919999999999973,-24.759999999999998,-29.416,9.031999999999996,13.72,-29.6,-16.952,-33.592,-61.024,-43.168,-8.488,-18.568
2.9919999999999973,-24.759999999999998,-29.416,9.031999999999996,13.72,-29.6,-16.952,-33.592,-61.024,-43.168,-8.488,-18.568
2.9919999999999973,-24.759999999999998,-29.416,9.031999999999996,13.72,-29.6,-16.952,-33.592,-61.024,-42.168,-6.4879999999999995,-18.568
2.9919999999999973,-24.759999999999998,-29.416,9.031999999999996,13.72,-29.6,-16.952,-33.592,-61.024,-40.168,-5.4879999999999995,-18.568
2.9919999999999973,-24.759999999999998,-29.416,9.031999999999996,13.72,-29.6,-16.952,-33.592,-61.024,-39.168,-4.4879999999999995,-18.568
2.9919999999999973,-24.759999999999998,-29.416,9.031999999999996,13.72,-29.6,-16.952,-33.592,-61.024,-39.168,-4.4879999999999995,-18.568
2.9919999999999973,-24.759999999999998,-29.416,9.031999999999996,13.72,-29.6,-16.952,-33.592,-61.024,-39.168,-4.4879999999999995,-18.568
2.9919999999999973,-24.759999999999998,-29.416,9.031999999999996,13.72,-29.6,-16.952,-33.592,-61.024,-39.168,-4.4879999999999995,-18.568
2.9919999999999973,-24.759999999999998,-29.416,9.031999999999996,13.72,-29.6,-16.952,-33.592,-61.024,-39.168,-4.4879999999999995,-18.568
2.9919999999999973,-24.759999999999998,-29.416,9.031999999999996,13.72,-29.6,-16.952,-33.592,-61.024,-34.168,-4.4879999999999995,-18.568
4.991999999999997,-24.759999999999998,-30.416,9.031999999999996,14.72,-29.6,-16.952,-33.592,-60.024,-31.168,-3.4879999999999995,-18.568
9.991999999999997,-24.759999999999998,-33.416,9.031999999999996,19.72,-29.6,-16.952,-33.592,-58.024,-31.168,-0.48799999999999955,-18.568
11.991999999999997,-24.759999999999998,-34.416,9.031999999999996,21.72,-29.6,-16.952,-33.592,-57.024,-30.168,1.5120000000000005,-18.568
11.991999999999997,-24.759999999999998,-34.416,9.031999999999996,21.72,-29.6,-16.952,-33.592,-57.024,-28.168,2.5120000000000005,-18.568
11.991999999999997,-24.759999999999998,-34.416,9.031999999999996,21.72,-29.6,-16.952,-33.592,-57.024,-26.168,4.5120000000000005,-18.568
11.991999999999997,-24.759999999999998,-34.416,9.031999999999996,21.72,-29.6,-16.952,-33.592,-57.024,-26.168,4.5120000000000005,-18.568
11.991999999999997,-24.759999999999998,-34.416,9.031999999999996,21.72,-29.6,-16.952,-33.592,-57.024,-26.168,4.5120000000000005,-18.568
11.991999999999997,-24.759999999999998,-34.416,9.031999999999996,21.72,-29.6,-16.952,-33.592,-57.024,-26.168,4.5120000000000005,-18.568
11.991999999999997,-24.759999999999998,-34.416,9.031999999999996,21.72,-29.6,-17.952,-33.592,-57.024,-26.168,4.5120000000000005,-18.568
11.991999999999997,-24.759999999999998,-34.416,9.031999999999996,21.72,-29.6,-19.952,-33.592,-57.024,-26.168,4.5120000000000005,-18.568
11.991999999999997,-24.759999999999998,-34.416,9.031999999999996,21.72,-29.6,-20.952,-33.592,-56.024,-26.168,4.5120000000000005,-18.568
11.991999999999997,-24.759999999999998,-34.416,9.031999999999996,21.72,-29.6,-20.952,-33.592,-54.024,-26.168,4.5120000000000005,-18.568
11.991999999999997,-24.759999999999998,-34.416,9.031999999999996,21.72,-29.6,-21.952,-33.592,-53.024,-26.168,4.5120000000000005,-18.568
11.991999999999997,-24.759999999999998,-34.416,9.031999999999996,21.72,-29.6,-24.952,-33.592,-53.024,-26.168,4.5120000000000005,-18.568
11.991999999999997,-24.759999999999998,-34.416,9.031999999999996,21.72,-29.6,-24.952,-33.592,-53.024,-26.168,4.5120000000000005,-18.568
11.991999999999997,-24.759999999999998,-34.416,9.031999999999996,21.72,-29.6,-24.952,-33.592,-53.024,-26.168,4.5120000000000005,-18.568
11.991999999999997,-24.759999999999998,-33.416,9.031999999999996,20.72,-29.6,-24.952,-33.592,-53.024,-26.168,4.5120000000000005,-18.568
11.991999999999997,-24.759999999999998,-31.416,9.031999999999996,15.72,-29.6,-24.952,-33.592,-53.024,-26.168,4.5120000000000005,-18.568
11.991999999999997,-24.759999999999998,-29.416,9.031999999999996,13.72,-29.6,-24.952,-32.592,-53.024,-27.168,2.5120000000000005,-18.568
11.991999999999997,-24.759999999999998,-29.416,9.031999999999996,13.72,-29.6,-24.952,-31.592,-53.024,-29.168,-0.48799999999999955,-18.568
11.991999999999997,-24.759999999999998,-29.416,9.031999999999996,13.72,-29.6,-24.952,-29.592,-53.024,-31.168,-4.4879999999999995,-18.568
6.991999999999997,-26.759999999999998,-29.416,11.031999999999996,13.72,-29.6,-20.952,-24.592,-45.024,-31.168,-4.4879999999999995,-21.568
1.9919999999999973,-29.759999999999998,-29.416,15.031999999999996,13.72,-29.6,-15.952000000000002,-18.592,-38.024,-33.168,-7.4879999999999995,-23.568
-0.008000000000002672,-34.76,-29.416,20.031999999999996,13.72,-32.6,-13.952000000000002,-9.591999999999999,-34.024,-40.168,-17.488,-26.568
-1.0080000000000027,-39.76,-33.416,22.031999999999996,13.72,-37.6,-7.952000000000002,1.4080000000000013,-26.024,-45.168,-24.488,-31.568
-1.0080000000000027,-44.76,-38.416,24.031999999999996,13.72,-44.6,1.0479999999999983,13.408000000000001,-18.024,-49.168,-28.488,-37.568
-1.0080000000000027,-50.76,-43.416,26.031999999999996,13.72,-51.6,9.047999999999998,25.408,-10.024,-52.168,-34.488,-44.568
-1.0080000000000027,-62.76,-56.416,31.031999999999996,21.72,-63.6,24.048,42.408,4.976000000000001,-62.168,-46.488,-51.568
-1.0080000000000027,-73.75999999999999,-66.416,37.032,27.72,-74.6,39.048,61.408,18.976,-71.168,-57.488,-59.568
-1.0080000000000027,-80.75999999999999,-74.416,44.032,32.72,-81.6,54.048,81.408,33.976,-79.168,-65.488,-66.568
-2.0080000000000027,-86.75999999999999,-78.416,48.032,34.72,-85.6,66.048,95.408,47.976,-82.168,-71.488,-72.568
-4.008000000000003,-91.75999999999999,-81.416,50.032,34.72,-86.6,76.048,107.408,61.976,-84.168,-78.488,-77.568
-5.008000000000003,-96.75999999999999,-85.416,51.032,34.72,-88.6,86.048,119.408,74.976,-85.168,-84.488,-82.568
-5.008000000000003,-98.75999999999999,-87.416,54.032,34.72,-93.6,98.048,136.40800000000002,92.976,-85.168,-87.488,-87.568
-5.008000000000003,-100.75999999999999,-89.416,55.032,34.72,-96.6,110.048,153.40800000000002,109.976,-83.168,-90.488,-92.568
-5.008000000000003,-100.75999999999999,-89.416,55.032,34.72,-96.6,120.048,168.40800000000002,127.976,-78.168,-95.488,-97.568
-5.008000000000003,-95.75999999999999,-85.416,53.032,34.72,-92.6,127.048,179.40800000000002,142.976,-68.168,-96.488,-98.568
-5.008000000000003,-88.75999999999999,-80.416,49.032,34.72,-87.6,134.048,189.40800000000002,157.976,-57.168,-96.488,-98.568
-5.008000000000003,-80.75999999999999,-73.416,45.032,33.72,-80.6,140.048,200.40800000000002,175.976,-42.168,-95.488,-97.568
-5.008000000000003,-68.75999999999999,-61.416,38.032,28.72,-65.6,145.048,215.40800000000002,202.976,-17.168,-87.488,-92.568
-4.008000000000003,-55.76,-50.416,30.031999999999996,24.72,-53.6,149.048,228.40800000000002,227.976,8.832,-78.488,-86.568
-0.008000000000002672,-41.76,-42.416,21.031999999999996,23.72,-43.6,153.048,240.40800000000002,251.976,36.832,-66.488,-77.568
2.9919999999999973,-28.759999999999998,-34.416,13.031999999999996,21.72,-33.6,156.048,251.40800000000002,274.976,64.832,-54.488,-69.568
14.991999999999997,-1.759999999999998,-17.416,-6.9680000000000035,16.72,-11.600000000000001,156.048,266.408,313.976,121.832,-30.488,-57.568
27.991999999999997,30.240000000000002,3.5839999999999996,-27.968000000000004,11.72,14.399999999999999,155.048,280.408,353.976,182.832,-2.4879999999999995,-41.568
39.992,71.24000000000001,32.584,-52.968,4.720000000000001,48.4,153.048,293.408,390.976,254.832,32.512,-19.568
50.992,109.24000000000001,58.584,-76.968,-2.2799999999999994,80.4,144.048,298.408,419.976,319.832,65.512,2.4319999999999986
62.992,144.24,81.584,-101.968,-9.28,110.4,131.048,298.408,442.976,379.832,98.512,24.432
74.99199999999999,180.24,106.584,-126.968,-16.28,141.4,117.048,298.408,466.976,441.832,133.512,45.432
91.99199999999999,242.24,151.584,-166.96800000000002,-31.28,193.4,92.048,295.408,498.976,546.832,195.512,88.432
109.99199999999999,305.24,195.584,-207.96800000000002,-44.28,247.4,64.048,289.408,526.976,652.832,260.512,132.432
129.992,370.24,240.584,-249.96800000000002,-54.28,305.4,32.048,277.408,546.976,762.832,330.512,179.432
148.992,422.24,273.584,-284.968,-61.28,347.4,3.0479999999999983,265.408,558.976,847.832,386.512,217.432
166.992,467.24,300.584,-316.968,-66.28,382.4,-22.952,253.40800000000002,567.976,920.832,436.512,250.432
186.992,514.24,328.584,-350.968,-71.28,420.4,-51.952,241.40800000000002,575.976,997.832,490.512,286.432
210.992,584.24,373.584,-400.968,-78.28,480.4,-100.952,221.40800000000002,582.976,1104.832,572.512,338.432
237.992,655.24,416.584,-449.968,-86.28,537.4,-153.952,197.40800000000002,587.976,1210.832,653.512,393.432
267.992,727.24,456.584,-499.968,-93.28,592.4,-211.952,167.40800000000002,587.976,1315.832,733.512,450.432
288.992,778.24,487.584,-533.968,-99.28,632.4,-259.952,138.40800000000002,574.976,1384.832,792.512,493.432
304.992,821.24,515.584,-561.968,-104.28,667.4,-304.952,110.408,558.976,1441.832,843.512,531.432
321.992,869.24,547.584,-592.968,-111.28,706.4,-353.952,75.408,534.976,1498.832,899.512,573.432
338.992,933.24,595.584,-635.968,-126.28,763.4,-423.952,10.408000000000001,482.976,1561.832,974.512,630.432
352.992,985.24,633.584,-667.968,-138.28,809.4,-485.952,-50.592,428.976,1603.832,1033.512,677.432
362.992,1023.24,663.584,-691.968,-148.28,842.4,-540.952,-108.592,371.976,1624.832,1076.512,711.432
372.992,1061.24,693.584,-714.968,-158.28,875.4,-595.952,-166.59199999999998,315.976,1646.832,1119.512,746.432
382.992,1108.24,728.584,-744.968,-170.28,915.4,-681.952,-264.592,205.976,1647.832,1171.512,793.432
389.992,1150.24,760.584,-770.968,-184.28,951.4,-765.952,-365.592,88.976,1637.832,1218.512,837.432
389.992,1178.24,785.584,-784.968,-198.28,979.4,-843.952,-472.592,-39.024,1600.832,1251.512,872.432
388.992,1190.24,799.584,-791.968,-207.28,992.4,-902.952,-558.592,-150.024,1555.832,1267.512,894.432
387.992,1192.24,806.584,-791.968,-210.28,996.4,-949.952,-628.592,-246.024,1505.832,1272.512,905.432
385.992,1193.24,812.584,-791.968,-213.28,999.4,-995.952,-699.592,-344.024,1454.832,1277.512,917.432
375.992,1181.24,812.584,-778.968,-218.28,994.4,-1048.952,-803.592,-493.024,1344.832,1264.512,917.432
362.992,1161.24,807.584,-761.968,-222.28,981.4,-1096.952,-901.592,-639.024,1229.832,1244.512,913.432
342.992,1126.24,789.584,-737.968,-222.28,954.4,-1136.952,-986.592,-779.024,1102.832,1210.512,903.432
325.992,1092.24,771.584,-711.968,-222.28,928.4,-1161.952,-1045.592,-879.024,994.832,1174.512,890.432
310.992,1059.24,753.584,-684.968,-222.28,903.4,-1177.952,-1090.592,-957.024,898.832,1137.512,875.432
294.992,1023.24,733.584,-656.968,-222.28,876.4,-1193.952,-1135.592,-1037.024,797.832,1097.512,858.432
266.992,961.24,698.584,-611.968,-219.28,829.4,-1198.952,-1185.592,-1137.024,655.832,1030.512,823.432
239.992,894.24,659.584,-564.968,-215.28,776.4,-1195.952,-1227.592,-1228.024,513.832,962.512,786.432
212.992,822.24,614.584,-514.968,-207.28,717.4,-1180.952,-1257.592,-1308.024,371.832,892.512,743.432
192.992,765.24,577.584,-476.968,-198.28,669.4,-1165.952,-1271.592,-1360.024,267.832,834.512,707.432
175.992,713.24,542.584,-443.968,-188.28,626.4,-1150.952,-1280.592,-1399.024,177.832,781.512,674.432
158.992,657.24,503.584,-406.968,-177.28,578.4,-1130.952,-1284.592,-1436.024,82.832,723.512,638.432
135.992,574.24,443.584,-354.968,-159.28,508.4,-1085.952,-1266.592,-1459.024,-35.168,641.512,585.432
116.99199999999999,504.24,393.584,-309.968,-144.28,449.4,-1042.952,-1243.592,-1468.024,-127.168,573.512,541.432
99.99199999999999,448.24,353.584,-273.968,-130.28,400.4,-1000.952,-1213.592,-1463.024,-186.168,519.512,504.432
82.99199999999999,392.24,313.584,-236.96800000000002,-117.28,352.4,-959.952,-1183.592,-1458.024,-246.168,466.512,467.432
65.99199999999999,313.24,252.584,-190.96800000000002,-95.28,282.4,-895.952,-1123.592,-1430.024,-322.168,395.512,414.432
49.992,237.24,191.584,-144.96800000000002,-74.28,212.4,-830.952,-1059.592,-1395.024,-393.168,325.512,360.432
37.992,169.24,134.584,-101.968,-54.28,150.4,-763.952,-992.592,-1342.024,-446.168,260.512,307.432
29.991999999999997,119.24000000000001,92.584,-71.968,-38.28,103.4,-710.952,-933.592,-1291.024,-479.168,212.512,268.432
24.991999999999997,82.24000000000001,64.584,-52.968,-27.28,70.4,-668.952,-879.592,-1241.024,-498.168,177.512,240.432
19.991999999999997,47.24,36.584,-32.968,-15.28,37.4,-627.952,-826.592,-1191.024,-516.168,142.512,212.432
14.991999999999997,9.240000000000002,4.584,-10.968000000000004,-0.27999999999999936,3.3999999999999986,-572.952,-749.592,-1109.024,-518.168,102.512,177.432
9.991999999999997,-24.759999999999998,-25.416,9.031999999999996,12.72,-27.6,-519.952,-675.592,-1026.024,-518.168,65.512,143.432
4.991999999999997,-51.76,-49.416,24.031999999999996,21.72,-50.6,-469.952,-608.592,-942.024,-510.168,36.512,110.432
2.9919999999999973,-66.75999999999999,-63.416,32.032,27.72,-63.6,-430.952,-555.592,-876.024,-496.168,19.512,91.432
2.9919999999999973,-72.75999999999999,-70.416,35.032,31.72,-72.6,-399.952,-512.592,-823.024,-478.168,9.512,79.432
2.9919999999999973,-79.75999999999999,-76.416,39.032,34.72,-80.6,-367.952,-468.592,-769.024,-459.168,-0.48799999999999955,67.432
2.9919999999999973,-87.75999999999999,-84.416,44.032,36.72,-85.6,-332.952,-419.592,-702.024,-429.168,-5.4879999999999995,52.432
2.9919999999999973,-91.75999999999999,-89.416,47.032,39.72,-90.6,-298.952,-373.592,-636.024,-398.168,-9.488,41.432
2.9919999999999973,-91.75999999999999,-92.416,47.032,41.72,-95.6,-266.952,-333.592,-571.024,-366.168,-11.488,36.432
2.9919999999999973,-91.75999999999999,-93.416,47.032,42.72,-96.6,-242.952,-301.592,-524.024,-341.168,-12.488,32.432
2.9919999999999973,-91.75999999999999,-93.416,47.032,42.72,-96.6,-222.952,-273.592,-486.024,-319.168,-12.488,30.432
2.9919999999999973,-90.75999999999999,-91.416,46.032,42.72,-95.6,-202.952,-244.59199999999998,-446.024,-296.168,-12.488,27.432
2.9919999999999973,-80.75999999999999,-81.416,38.032,39.72,-85.6,-179.952,-214.59199999999998,-396.024,-266.168,-12.488,22.432
4.991999999999997,-73.75999999999999,-75.416,33.032,38.72,-78.6,-160.952,-190.59199999999998,-356.024,-242.168,-11.488,18.432
7.991999999999997,-69.75999999999999,-73.416,32.032,38.72,-74.6,-145.952,-174.59199999999998,-328.024,-223.168,-10.488,16.432
10.991999999999997,-66.75999999999999,-72.416,30.031999999999996,38.72,-71.6,-130.952,-157.59199999999998,-300.024,-205.168,-8.488,15.431999999999999
11.991999999999997,-57.76,-65.416,25.031999999999996,36.72,-62.6,-115.952,-133.59199999999998,-261.024,-179.168,-3.4879999999999995,15.431999999999999
11.991999999999997,-47.76,-57.416,20.031999999999996,33.72,-53.6,-101.952,-109.592,-222.024,-152.168,1.5120000000000005,15.431999999999999
14.991999999999997,-40.76,-50.416,12.031999999999996,31.72,-48.6,-92.952,-89.592,-187.024,-127.168,9.512,15.431999999999999
16.991999999999997,-33.76,-45.416,7.0319999999999965,29.72,-42.6,-83.952,-74.592,-160.024,-108.168,13.512,15.431999999999999
17.991999999999997,-26.759999999999998,-41.416,4.0319999999999965,29.72,-35.6,-77.952,-62.592,-140.024,-95.168,15.512,15.431999999999999
19.991999999999997,-20.759999999999998,-38.416,0.031999999999996476,29.72,-29.6,-70.952,-50.592,-121.024,-81.168,16.512,15.431999999999999
19.991999999999997,-12.759999999999998,-28.416,-1.9680000000000035,24.72,-21.6,-63.952,-40.592,-98.024,-67.168,19.512,17.432
19.991999999999997,-5.759999999999998,-20.416,-4.9680000000000035,20.72,-14.600000000000001,-55.952,-31.592,-78.024,-54.168,21.512,19.432
19.991999999999997,2.240000000000002,-15.416,-6.9680000000000035,15.72,-6.600000000000001,-48.952,-24.592,-63.024,-46.168,24.512,19.432
19.991999999999997,6.240000000000002,-12.416,-9.968000000000004,13.72,-2.6000000000000014,-43.952,-17.592,-51.024,-38.168,25.512,19.432
19.991999999999997,8.240000000000002,-10.416,-12.968000000000004,13.72,-1.6000000000000014,-39.952,-11.591999999999999,-41.024,-30.168,25.512,19.432
19.991999999999997,9.240000000000002,-8.416,-16.968000000000004,13.72,0.3999999999999986,-36.952,-5.591999999999999,-31.024,-22.168,25.512,19.432
22.991999999999997,12.240000000000002,-8.416,-18.968000000000004,13.72,0.3999999999999986,-36.952,-2.5919999999999987,-18.024,-17.168,25.512,19.432
23.991999999999997,14.240000000000002,-7.416,-20.968000000000004,13.72,1.3999999999999986,-36.952,-0.5919999999999987,-9.024,-11.168,25.512,19.432
23.991999999999997,17.240000000000002,-5.416,-20.968000000000004,13.72,3.3999999999999986,-36.952,2.4080000000000013,-1.0239999999999991,-4.167999999999999,25.512,19.432
23.991999999999997,18.240000000000002,-4.416,-20.968000000000004,13.72,4.399999999999999,-35.952,6.408000000000001,3.976000000000001,-0.16799999999999926,26.512,19.432
23.991999999999997,18.240000000000002,-4.416,-20.968000000000004,13.72,4.399999999999999,-33.952,11.408000000000001,8.976,1.8320000000000007,28.512,19.432
23.991999999999997,18.240000000000002,-3.4160000000000004,-20.968000000000004,13.72,5.399999999999999,-32.952,15.408000000000001,13.976,2.8320000000000007,29.512,19.432
23.991999999999997,23.240000000000002,3.5839999999999996,-20.968000000000004,8.72,10.399999999999999,-32.952,15.408000000000001,18.976,5.832000000000001,29.512,16.432
23.991999999999997,26.240000000000002,7.584,-21.968000000000004,5.720000000000001,13.399999999999999,-32.952,15.408000000000001,21.976,6.832000000000001,29.512,14.431999999999999
23.991999999999997,26.240000000000002,7.584,-23.968000000000004,5.720000000000001,13.399999999999999,-32.952,15.408000000000001,21.976,6.832000000000001,29.512,11.431999999999999
23.991999999999997,26.240000000000002,7.584,-24.968000000000004,5.720000000000001,13.399999999999999,-32.952,18.408,26.976,8.832,29.512,10.431999999999999
23.991999999999997,26.240000000000002,7.584,-24.968000000000004,5.720000000000001,13.399999999999999,-32.952,21.408,33.976,9.832,29.512,10.431999999999999
23.991999999999997,26.240000000000002,7.584,-24.968000000000004,5.720000000000001,13.399999999999999,-31.952,24.408,39.976,11.832,29.512,10.431999999999999
23.991999999999997,26.240000000000002,7.584,-24.968000000000004,5.720000000000001,13.399999999999999,-26.952,27.408,41.976,14.832,29.512,10.431999999999999
23.991999999999997,26.240000000000002,7.584,-24.968000000000004,5.720000000000001,13.399999999999999,-24.952,29.408,43.976,17.832,29.512,11.431999999999999
23.991999999999997,26.240000000000002,7.584,-24.968000000000004,5.720000000000001,13.399999999999999,-24.952,30.408,45.976,20.832,29.512,13.431999999999999
23.991999999999997,26.240000000000002,7.584,-24.968000000000004,5.720000000000001,13.399999999999999,-24.952,32.408,47.976,23.832,29.512,15.431999999999999
23.991999999999997,26.240000000000002,7.584,-24.968000000000004,5.720000000000001,13.399999999999999,-24.952,35.408,51.976,26.832,32.512,15.431999999999999
23.991999999999997,26.240000000000002,7.584,-24.968000000000004,5.720000000000001,13.399999999999999,-24.952,36.408,56.976,27.832,35.512,15.431999999999999
23.991999999999997,26.240000000000002,7.584,-24.968000000000004,5.720000000000001,13.399999999999999,-24.952,36.408,58.976,30.832,40.512,18.432
23.991999999999997,27.240000000000002,7.584,-24.968000000000004,5.720000000000001,13.399999999999999,-25.952,36.408,59.976,32.832,42.512,19.432
23.991999999999997,29.240000000000002,7.584,-24.968000000000004,5.720000000000001,13.399999999999999,-29.952,36.408,59.976,33.832,42.512,19.432
23.991999999999997,30.240000000000002,7.584,-24.968000000000004,5.720000000000001,13.399999999999999,-32.952,37.408,59.976,35.832,42.512,19.432
23.991999999999997,30.240000000000002,7.584,-24.968000000000004,5.720000000000001,13.399999999999999,-32.952,41.408,64.976,38.832,44.512,19.432
23.991999999999997,30.240000000000002,7.584,-24.968000000000004,5.720000000000001,13.399999999999999,-32.952,46.408,69.976,41.832,47.512,21.432
23.991999999999997,30.240000000000002,7.584,-24.968000000000004,5.720000000000001,13.399999999999999,-32.952,48.408,71.976,46.832,49.512,26.432
23.991999999999997,31.240000000000002,8.584,-25.968000000000004,5.720000000000001,15.399999999999999,-32.952,50.408,73.976,48.832,51.512,27.432
